pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_ACTIVATION_OF_C3_AND_C5	0.0344491904241581	0.0753576040528459	0.0343491008359646	-0.93042777014076	-1.39543008715149	2	C3
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.0184614769181535	0.0601264803461567	0.0472801515542882	-0.990816391158401	-1.32139354854771	1	C3
REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION	0.0184614769181535	0.0601264803461567	0.0472801515542882	-0.990816391158401	-1.32139354854771	1	C3
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.222250918843747	0.282864805801132	0.0128548512240553	-0.804091715226755	-1.20595473207653	2	F5 F8
REACTOME_CARGO_CONCENTRATION_IN_THE_ER	0.222250918843747	0.282864805801132	0.0128548512240553	-0.804091715226755	-1.20595473207653	2	F5 F8
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS_	0.0184614769181535	0.0601264803461567	0.0472801515542882	-0.990816391158401	-1.32139354854771	1	C3
REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION	0.222250918843747	0.282864805801132	0.0128548512240553	-0.804091715226755	-1.20595473207653	2	F5 F8
REACTOME_COMPLEMENT_CASCADE	0.0344491904241581	0.0753576040528459	0.0343491008359646	-0.93042777014076	-1.39543008715149	2	C3
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	0.222250918843747	0.282864805801132	0.0128548512240553	-0.804091715226755	-1.20595473207653	2	F5 F8
REACTOME_DEFECTIVE_FACTOR_IX_CAUSES_HEMOPHILIA_B	0.393031442515401	0.474348292691002	0.00922557288571216	-0.804040787890303	-1.07230191120002	1	F8
REACTOME_DEFECTIVE_FACTOR_VIII_CAUSES_HEMOPHILIA_A	0.393031442515401	0.474348292691002	0.00922557288571216	-0.804040787890303	-1.07230191120002	1	F8
REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS_	0.485646170656601	0.566587199099368	0.00802079382544025	-0.681155832621021	-1.02157886230578	2	F8
REACTOME_DISEASE	0.149521672375103	0.282864805801132	0.0159126680998414	-0.774354228768295	-1.29192054791065	3	C3 F8
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	0.222250918843747	0.282864805801132	0.0128548512240553	-0.804091715226755	-1.20595473207653	2	F5 F8
REACTOME_EXTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION	0.184417869855617	0.282864805801132	0.0143141434387583	0.908480587750966	1.21097705974265	1	F3
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE_	0.707606708216189	0.762037993463588	0.00608419922898733	-0.451758203768153	-0.819514378865626	4	F5 F8
REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	0.393031442515401	0.474348292691002	0.00922557288571216	-0.804040787890303	-1.07230191120002	1	F8
REACTOME_GPCR_LIGAND_BINDING	0.0184614769181535	0.0601264803461567	0.0472801515542882	-0.990816391158401	-1.32139354854771	1	C3
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	0.0184614769181535	0.0601264803461567	0.0472801515542882	-0.990816391158401	-1.32139354854771	1	C3
REACTOME_HEMOSTASIS	0.707606708216189	0.762037993463588	0.00608419922898733	-0.451758203768153	-0.819514378865626	4	F5 F8
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.0184614769181535	0.0601264803461567	0.0472801515542882	-0.990816391158401	-1.32139354854771	1	C3
REACTOME_INFECTIOUS_DISEASE	0.0184614769181535	0.0601264803461567	0.0472801515542882	-0.990816391158401	-1.32139354854771	1	C3
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	0.0344491904241581	0.0753576040528459	0.0343491008359646	-0.93042777014076	-1.39543008715149	2	C3
REACTOME_INNATE_IMMUNE_SYSTEM	0.0344491904241581	0.0753576040528459	0.0343491008359646	-0.93042777014076	-1.39543008715149	2	C3
REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION	0.485646170656601	0.566587199099368	0.00802079382544025	-0.681155832621021	-1.02157886230578	2	F8
REACTOME_LEISHMANIA_INFECTION	0.0184614769181535	0.0601264803461567	0.0472801515542882	-0.990816391158401	-1.32139354854771	1	C3
REACTOME_MEMBRANE_TRAFFICKING	0.222250918843747	0.282864805801132	0.0128548512240553	-0.804091715226755	-1.20595473207653	2	F5 F8
REACTOME_NEUTROPHIL_DEGRANULATION	0.0184614769181535	0.0601264803461567	0.0472801515542882	-0.990816391158401	-1.32139354854771	1	C3
REACTOME_NGF_STIMULATED_TRANSCRIPTION	0.184417869855617	0.282864805801132	0.0143141434387583	0.908480587750966	1.21097705974265	1	F3
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION_	0.184417869855617	0.282864805801132	0.0143141434387583	0.908480587750966	1.21097705974265	1	F3
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.0184614769181535	0.0601264803461567	0.0472801515542882	-0.990816391158401	-1.32139354854771	1	C3
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.222250918843747	0.282864805801132	0.0128548512240553	-0.804091715226755	-1.20595473207653	2	F5 F8
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.101196803275462	0.208346359684774	0.0195980260640577	-0.807250514145994	-1.34680419863595	3	C3 F5
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION	0.0184614769181535	0.0601264803461567	0.0472801515542882	-0.990816391158401	-1.32139354854771	1	C3
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS_	0.015913380351644	0.0601264803461567	0.0507865360949868	-0.954649100582721	-1.43175657517586	2	C3 F5
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0.222250918843747	0.282864805801132	0.0128548512240553	-0.804091715226755	-1.20595473207653	2	F5 F8
REACTOME_SIGNALING_BY_GPCR	0.0184614769181535	0.0601264803461567	0.0472801515542882	-0.990816391158401	-1.32139354854771	1	C3
REACTOME_SIGNALING_BY_NTRKS	0.184417869855617	0.282864805801132	0.0143141434387583	0.908480587750966	1.21097705974265	1	F3
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	0.184417869855617	0.282864805801132	0.0143141434387583	0.908480587750966	1.21097705974265	1	F3
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.222250918843747	0.282864805801132	0.0128548512240553	-0.804091715226755	-1.20595473207653	2	F5 F8
REACTOME_VESICLE_MEDIATED_TRANSPORT	0.222250918843747	0.282864805801132	0.0128548512240553	-0.804091715226755	-1.20595473207653	2	F5 F8
WP_ALLOGRAFT_REJECTION	0.0344491904241581	0.0753576040528459	0.0343491008359646	-0.93042777014076	-1.39543008715149	2	C3
WP_BLOOD_CLOTTING_CASCADE	0.707606708216189	0.762037993463588	0.00608419922898733	-0.451758203768153	-0.819514378865626	4	F5 F8
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	0.0184614769181535	0.0601264803461567	0.0472801515542882	-0.990816391158401	-1.32139354854771	1	C3
WP_COMPLEMENT_ACTIVATION	0.0344491904241581	0.0753576040528459	0.0343491008359646	-0.93042777014076	-1.39543008715149	2	C3
WP_COMPLEMENT_AND_COAGULATION_CASCADES	0.201264714466388	0.282864805801132	0.0134317251107632	-0.61487813843159	-1.26259897221416	6	C3 F5
WP_H19_ACTION_RBE2F1_SIGNALING_AND_CDKBETACATENIN_ACTIVITY	0.642231378510281	0.725099943479349	0.00663395843053504	-0.678130343910317	-0.904382557165707	1	H19
WP_HUMAN_COMPLEMENT_SYSTEM	0.0188968938230778	0.0601264803461567	0.0463509299781131	-0.897039154132697	-1.49660616866237	3	C3
WP_LNCRNA_INVOLVEMENT_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER	0.642231378510281	0.725099943479349	0.00663395843053504	-0.678130343910317	-0.904382557165707	1	H19
WP_MACROPHAGE_MARKERS	0.184417869855617	0.282864805801132	0.0143141434387583	0.908480587750966	1.21097705974265	1	F3
WP_MESODERMAL_COMMITMENT_PATHWAY	0.0421949366076071	0.0895044109858332	0.0310781434330356	0.97916270821458	1.30519418179179	1	C9orf72
WP_OXIDATIVE_DAMAGE	0.764948206215254	0.811308703561633	0.00579647787387787	0.616948508455254	0.822373643262212	1	C2
WP_TYROBP_CAUSAL_NETWORK	0.0184614769181535	0.0601264803461567	0.0472801515542882	-0.990816391158401	-1.32139354854771	1	C3
WP_VEGFAVEGFR2_SIGNALING_PATHWAY	0.184417869855617	0.282864805801132	0.0143141434387583	0.908480587750966	1.21097705974265	1	F3
