pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION_	0.00783861212796435	0.076974399525551	0.072584835609899	0.996336302191902	1.32892178907874	1	F3
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.0735051670754755	0.106100926848184	0.0234214969135382	-0.962984018697492	-1.28447118455264	1	C3
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.0788178313729367	0.106100926848184	0.0223895234193196	-0.87934301958307	-1.34044102602006	2	F5 F8
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	0.0219293106815075	0.106100926848184	0.0428183670324637	-0.879398572240824	-1.50782398220513	3	F5 C3 F8
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION	0.0735051670754755	0.106100926848184	0.0234214969135382	-0.962984018697492	-1.28447118455264	1	C3
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS_	0.00879707423149155	0.076974399525551	0.0682764918162062	-0.963044851547694	-1.46803329322384	2	F5 C3
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	0.0788178313729367	0.106100926848184	0.0223895234193196	-0.87934301958307	-1.34044102602006	2	F5 F8
REACTOME_SIGNALING_BY_GPCR	0.0735051670754755	0.106100926848184	0.0234214969135382	-0.962984018697492	-1.28447118455264	1	C3
REACTOME_SIGNALING_BY_NTRKS	0.00783861212796435	0.076974399525551	0.072584835609899	0.996336302191902	1.32892178907874	1	F3
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	0.00783861212796435	0.076974399525551	0.072584835609899	0.996336302191902	1.32892178907874	1	F3
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.0788178313729367	0.106100926848184	0.0223895234193196	-0.87934301958307	-1.34044102602006	2	F5 F8
REACTOME_VESICLE_MEDIATED_TRANSPORT	0.0788178313729367	0.106100926848184	0.0223895234193196	-0.87934301958307	-1.34044102602006	2	F5 F8
WP_ALLOGRAFT_REJECTION	0.0455470989423742	0.106100926848184	0.0297111837603813	-0.908843967150979	-1.38541128170622	2	C3 C2
WP_BLOOD_CLOTTING_CASCADE	0.692916329200673	0.757877235063236	0.00644726966569354	0.424239081719606	0.809785294519879	4	F3
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	0.0735051670754755	0.106100926848184	0.0234214969135382	-0.962984018697492	-1.28447118455264	1	C3
WP_COMPLEMENT_ACTIVATION	0.0455470989423742	0.106100926848184	0.0297111837603813	-0.908843967150979	-1.38541128170622	2	C3 C2
WP_COMPLEMENT_AND_COAGULATION_CASCADES	0.262973019158107	0.317381230018405	0.0113785406992697	-0.555310052869307	-1.19516582343576	6	F5 C3 C2 F8
WP_H19_ACTION_RBE2F1_SIGNALING_AND_CDKBETACATENIN_ACTIVITY	0.951834314817762	0.951834314817762	0.00476350894896059	0.52327711452214	0.697951442384344	1	H19
WP_HUMAN_COMPLEMENT_SYSTEM	0.0473735598515915	0.106100926848184	0.0289362395146359	-0.840140952305643	-1.44051254608154	3	C3 C2
WP_LNCRNA_INVOLVEMENT_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER	0.951834314817762	0.951834314817762	0.00476350894896059	0.52327711452214	0.697951442384344	1	H19
WP_MACROPHAGE_MARKERS	0.00783861212796435	0.076974399525551	0.072584835609899	0.996336302191902	1.32892178907874	1	F3
WP_MESODERMAL_COMMITMENT_PATHWAY	0.443725119626845	0.509192760227527	0.00857299026766742	-0.776577600909608	-1.03583396148837	1	C9orf72
WP_OXIDATIVE_DAMAGE	0.183461337408018	0.242307426765307	0.0143977131475298	-0.908786558019077	-1.21218018577624	1	C2
WP_TYROBP_CAUSAL_NETWORK	0.0735051670754755	0.106100926848184	0.0234214969135382	-0.962984018697492	-1.28447118455264	1	C3
WP_VEGFAVEGFR2_SIGNALING_PATHWAY	0.00783861212796435	0.076974399525551	0.072584835609899	0.996336302191902	1.32892178907874	1	F3
